year_index,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,movie_title,num_voted_users,cast_total_facebook_likes,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,movie_facebook_likes,profit,foreign_film,origin,origin_language
2005-01-01,84.0,105.0,2.0,0.0,0.0,8044906.0,Documentary|Family|Music,Mad Hot Ballroom ,3156,0,http://www.imdb.com/title/tt0438205/?ref_=fn_tt_tt_1,65.0,English,USA,PG,39752620.0,2005.0,0.0,7.5,588,-31707714.0,USA,American,English
2003-01-01,154.0,89.0,310.0,587.0,22000.0,5739376.0,Comedy|Drama,The Station Agent ,58260,24419,http://www.imdb.com/title/tt0340377/?ref_=fn_tt_tt_1,286.0,English,USA,R,500000.0,2003.0,833.0,7.7,0,5239376.0,USA,American,English
2009-01-01,20.0,120.0,3.0,234.0,984.0,3773863.0,Drama,To Save a Life ,4583,2563,http://www.imdb.com/title/tt1270286/?ref_=fn_tt_tt_1,55.0,English,USA,PG-13,1000000.0,2009.0,801.0,7.1,0,2773863.0,USA,American,English
2006-01-01,88.0,94.0,3.0,2.0,196.0,3117666.0,Documentary,Wordplay ,3394,382,http://www.imdb.com/title/tt0492506/?ref_=fn_tt_tt_1,43.0,English,USA,PG,39752620.0,2006.0,184.0,7.4,694,-36634954.0,USA,American,English
1999-01-01,70.0,108.0,6.0,43.0,54.0,2047570.0,Biography|Documentary|Sport,Beyond the Mat ,6790,194,http://www.imdb.com/title/tt0218043/?ref_=fn_tt_tt_1,80.0,English,USA,R,500000.0,1999.0,44.0,7.6,491,1547570.0,USA,American,English
2002-01-01,5.0,102.0,0.0,15.0,69.0,1250798.0,Comedy|Drama|Romance,The Singles Ward ,1099,161,http://www.imdb.com/title/tt0306069/?ref_=fn_tt_tt_1,53.0,English,USA,PG,500000.0,2002.0,24.0,6.4,43,750798.0,USA,American,English
2003-01-01,105.0,83.0,6.0,0.0,30.0,1127331.0,Drama,Osama ,7559,30,http://www.imdb.com/title/tt0368913/?ref_=fn_tt_tt_1,77.0,Dari,Afghanistan,PG-13,46000.0,2003.0,0.0,7.4,0,1081331.0,Afghanistan,Foreign,Foreign
2011-01-01,29.0,93.0,0.0,59.0,399.0,906666.0,Documentary,Sholem Aleichem: Laughing in the Darkness ,154,660,http://www.imdb.com/title/tt1976608/?ref_=fn_tt_tt_1,5.0,English,USA,Unrated,500000.0,2011.0,169.0,6.8,287,406666.0,USA,American,English
2000-01-01,46.0,86.0,7.0,17.0,328.0,1114943.0,Drama|Music,Groove ,3562,407,http://www.imdb.com/title/tt0212974/?ref_=fn_tt_tt_1,74.0,English,USA,R,500000.0,2000.0,27.0,6.5,0,614943.0,USA,American,English
2003-01-01,3.0,101.0,0.0,17.0,69.0,1111615.0,Comedy|Crime|Family,The R.M. ,651,155,http://www.imdb.com/title/tt0341540/?ref_=fn_tt_tt_1,34.0,English,USA,PG,500000.0,2003.0,34.0,6.0,44,611615.0,USA,American,English
1999-01-01,54.0,111.0,35.0,482.0,980.0,985341.0,Drama,Twin Falls Idaho ,3479,3166,http://www.imdb.com/title/tt0162830/?ref_=fn_tt_tt_1,87.0,English,USA,R,500000.0,1999.0,505.0,7.3,180,485341.0,USA,American,English
2004-01-01,126.0,90.0,9.0,595.0,710.0,603943.0,Crime|Drama,Mean Creek ,26407,2655,http://www.imdb.com/title/tt0377091/?ref_=fn_tt_tt_1,154.0,English,USA,R,500000.0,2004.0,634.0,7.3,1000,103943.0,USA,American,English
1997-01-01,17.0,86.0,204.0,474.0,659.0,334041.0,Crime|Drama|Romance,Hurricane Streets ,1038,2322,http://www.imdb.com/title/tt0119338/?ref_=fn_tt_tt_1,21.0,English,USA,R,500000.0,1997.0,529.0,6.5,51,-165959.0,USA,American,English
2001-01-01,25.0,98.0,71.0,658.0,22000.0,295468.0,Comedy|Romance,Never Again ,709,24382,http://www.imdb.com/title/tt0244094/?ref_=fn_tt_tt_1,34.0,English,USA,R,500000.0,2001.0,1000.0,6.0,139,-204532.0,USA,American,English
2002-01-01,11.0,91.0,21.0,469.0,597.0,243347.0,Crime|Drama|Thriller,Civil Brand ,553,2555,http://www.imdb.com/title/tt0326806/?ref_=fn_tt_tt_1,24.0,English,USA,R,500000.0,2002.0,485.0,5.3,86,-256653.0,USA,American,English
2005-01-01,81.0,91.0,12000.0,213.0,778.0,154077.0,Comedy|Drama,Lonesome Jim ,6884,1440,http://www.imdb.com/title/tt0385056/?ref_=fn_tt_tt_1,53.0,English,USA,R,500000.0,2005.0,327.0,6.6,238,-345923.0,USA,American,English
2013-01-01,155.0,90.0,217.0,243.0,10000.0,342936.0,Comedy|Drama|Romance,Drinking Buddies ,45928,20480,http://www.imdb.com/title/tt2265398/?ref_=fn_tt_tt_1,106.0,English,USA,R,39752620.0,2013.0,10000.0,6.1,0,-39409684.0,USA,American,English
1954-01-01,153.0,202.0,0.0,4.0,304.0,269061.0,Action|Adventure|Drama,Seven Samurai ,229012,338,http://www.imdb.com/title/tt0047478/?ref_=fn_tt_tt_1,596.0,Japanese,Japan,Unrated,2000000.0,1954.0,8.0,8.7,11000,-1730939.0,Japan,Foreign,Foreign
2012-01-01,26.0,89.0,6.0,8.0,14.0,133778.0,Documentary|Sport,The Other Dream Team ,3086,44,http://www.imdb.com/title/tt1606829/?ref_=fn_tt_tt_1,9.0,English,USA,Not Rated,500000.0,2012.0,9.0,8.4,0,-366222.0,USA,American,English
1991-01-01,10.0,97.0,32.0,329.0,11000.0,48468407.0,Comedy|Music|Romance,Johnny Suede ,3013,11839,http://www.imdb.com/title/tt0104567/?ref_=fn_tt_tt_1,24.0,English,Switzerland,R,500000.0,1991.0,422.0,5.8,344,47968407.0,Switzerland,Foreign,English
2007-01-01,35.0,84.0,681.0,143.0,239.0,52850.0,Comedy,Finishing the Game: The Search for a New Bruce Lee ,1656,734,http://www.imdb.com/title/tt0843850/?ref_=fn_tt_tt_1,12.0,English,USA,Not Rated,500000.0,2007.0,172.0,6.2,155,-447150.0,USA,American,English
2010-01-01,230.0,82.0,248.0,196.0,353.0,98017.0,Comedy|Fantasy|Horror,Rubber ,26185,1498,http://www.imdb.com/title/tt1612774/?ref_=fn_tt_tt_1,170.0,English,France,R,500000.0,2010.0,248.0,5.8,46000,-401983.0,France,Foreign,English
2015-01-01,165.0,94.0,12.0,183.0,17000.0,177343675.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,Home ,70136,17883,http://www.imdb.com/title/tt2224026/?ref_=fn_tt_tt_1,214.0,English,USA,PG,135000000.0,2015.0,523.0,6.7,26000,42343675.0,USA,American,English
2007-01-01,9.0,100.0,6.0,325.0,396.0,31937.0,Comedy|Romance,Kiss the Bride ,1358,2310,http://www.imdb.com/title/tt0893346/?ref_=fn_tt_tt_1,10.0,English,USA,R,500000.0,2007.0,326.0,5.7,60,-468063.0,USA,American,English
2002-01-01,17.0,112.0,12.0,699.0,33000.0,13134.0,Drama|Sport,The Slaughter Rule ,2004,35294,http://www.imdb.com/title/tt0266971/?ref_=fn_tt_tt_1,32.0,English,USA,R,500000.0,2002.0,1000.0,6.1,183,-486866.0,USA,American,English
2010-01-01,344.0,94.0,380.0,113.0,660.0,237301.0,Drama|Sci-Fi|Thriller,Monsters ,75669,1118,http://www.imdb.com/title/tt1470827/?ref_=fn_tt_tt_1,451.0,English,UK,R,500000.0,2010.0,280.0,6.4,19000,-262699.0,UK,Foreign,English
2005-01-01,2.0,87.0,0.0,347.0,584.0,48468407.0,Drama,The Californians ,299,1924,http://www.imdb.com/title/tt0377043/?ref_=fn_tt_tt_1,11.0,English,USA,PG,39752620.0,2005.0,507.0,5.0,29,8715787.0,USA,American,English
2007-01-01,28.0,91.0,0.0,170.0,472.0,12055.0,Comedy,The Living Wake ,739,1047,http://www.imdb.com/title/tt0489212/?ref_=fn_tt_tt_1,10.0,English,USA,PG-13,500000.0,2007.0,185.0,6.5,339,-487945.0,USA,American,English
2012-01-01,29.0,87.0,38.0,445.0,552.0,1332.0,Comedy|Horror,Detention of the Dead ,2038,2251,http://www.imdb.com/title/tt1865346/?ref_=fn_tt_tt_1,20.0,English,USA,Not Rated,500000.0,2012.0,533.0,4.6,898,-498668.0,USA,American,English
2000-01-01,24.0,87.0,395.0,637.0,991.0,48468407.0,Drama,Everything Put Together ,601,3309,http://www.imdb.com/title/tt0228277/?ref_=fn_tt_tt_1,10.0,English,USA,R,100000.0,2000.0,946.0,6.6,22,48368407.0,USA,American,English
2014-01-01,166.0,102.0,487.0,118.0,991.0,316842.0,Drama|Thriller,Good Kill ,15756,2099,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1,68.0,English,USA,R,39752620.0,2014.0,943.0,6.4,0,-39435778.0,USA,American,English
2012-01-01,48.0,103.0,21.0,680.0,25000.0,48468407.0,Drama|Romance,Now Is Good ,26863,26999,http://www.imdb.com/title/tt1937264/?ref_=fn_tt_tt_1,54.0,English,UK,PG-13,39752620.0,2012.0,766.0,7.2,0,8715787.0,UK,Foreign,English
2012-01-01,64.0,104.0,32.0,238.0,685.0,48468407.0,Comedy|Horror,Girls Gone Dead ,2012,2102,http://www.imdb.com/title/tt1884318/?ref_=fn_tt_tt_1,28.0,English,USA,R,500000.0,2012.0,492.0,3.5,0,47968407.0,USA,American,English
2015-01-01,1.0,122.0,406.0,152.0,358.0,48468407.0,Action|Mystery|Thriller,Subconscious ,292,1038,http://www.imdb.com/title/tt2909932/?ref_=fn_tt_tt_1,16.0,English,USA,R,39752620.0,2015.0,317.0,2.2,353,8715787.0,USA,American,English
2011-01-01,26.0,90.0,0.0,120.0,322.0,48468407.0,Mystery|Thriller,Enter Nowhere ,5025,630,http://www.imdb.com/title/tt1631707/?ref_=fn_tt_tt_1,45.0,English,USA,R,500000.0,2011.0,178.0,6.6,701,47968407.0,USA,American,English
2012-01-01,1.0,101.0,0.0,15.0,159.0,48468407.0,Crime|Drama,The King of Najayo ,197,206,http://www.imdb.com/title/tt2275671/?ref_=fn_tt_tt_1,1.0,Spanish,Dominican Republic,R,500000.0,2012.0,15.0,6.9,126,47968407.0,Dominican Republic,Foreign,Foreign
2016-01-01,3.0,94.0,0.0,212.0,918.0,48468407.0,Action|Romance|Sport,Fight to the Finish ,60,2091,http://www.imdb.com/title/tt3152288/?ref_=fn_tt_tt_1,2.0,English,USA,PG-13,150000.0,2016.0,402.0,4.0,381,48318407.0,USA,American,English
2014-01-01,1.0,90.0,0.0,33.0,84.0,48468407.0,Comedy|Mystery|Thriller,The Sound and the Shadow ,30,254,http://www.imdb.com/title/tt2190180/?ref_=fn_tt_tt_1,1.0,English,USA,R,39752620.0,2014.0,41.0,8.3,70,8715787.0,USA,American,English
2016-01-01,1.0,108.0,431.0,317.0,466.0,48468407.0,Family,Rodeo Girl ,62,1628,http://www.imdb.com/title/tt4062896/?ref_=fn_tt_tt_1,4.0,English,USA,PG,500000.0,2016.0,431.0,5.7,0,47968407.0,USA,American,English
2013-01-01,525.0,130.0,0.0,11000.0,44000.0,234903076.0,Adventure|Family|Fantasy,Oz the Great and Powerful ,175413,73441,http://www.imdb.com/title/tt1623205/?ref_=fn_tt_tt_1,511.0,English,USA,PG,215000000.0,2013.0,15000.0,6.4,60000,19903076.0,USA,American,English
1984-01-01,96.0,91.0,6.0,10.0,488.0,48468407.0,Action|Comedy|Horror|Sci-Fi,The Toxic Avenger ,19253,553,http://www.imdb.com/title/tt0090190/?ref_=fn_tt_tt_1,147.0,English,USA,Unrated,475000.0,1984.0,11.0,6.2,0,47993407.0,USA,American,English
1991-01-01,8.0,91.0,10.0,10.0,353.0,2712293.0,Crime|Drama,Straight Out of Brooklyn ,475,380,http://www.imdb.com/title/tt0102989/?ref_=fn_tt_tt_1,11.0,English,USA,R,450000.0,1991.0,12.0,5.9,123,2262293.0,USA,American,English
2002-01-01,92.0,107.0,521.0,80.0,773.0,768045.0,Drama|History|War,Bloody Sunday ,19732,976,http://www.imdb.com/title/tt0280491/?ref_=fn_tt_tt_1,120.0,English,UK,R,2000000.0,2002.0,89.0,7.7,0,-1231955.0,UK,Foreign,English
2015-01-01,1.0,82.0,5.0,237.0,472.0,48468407.0,Action,Diamond Ruff ,53,1752,http://www.imdb.com/title/tt2111292/?ref_=fn_tt_tt_1,5.0,English,USA,R,500000.0,2015.0,251.0,4.3,62,47968407.0,USA,American,English
2005-01-01,365.0,84.0,3.0,446.0,10000.0,379122.0,Comedy|Drama|Romance,Conversations with Other Women ,10143,12496,http://www.imdb.com/title/tt0435623/?ref_=fn_tt_tt_1,54.0,English,UK,R,450000.0,2005.0,651.0,7.1,0,-70878.0,UK,Foreign,English
2006-01-01,88.0,103.0,365.0,49.0,907.0,23000.0,Comedy|Horror|Musical,Poultrygeist: Night of the Chicken Dead ,5931,1411,http://www.imdb.com/title/tt0462485/?ref_=fn_tt_tt_1,58.0,English,USA,Unrated,500000.0,2006.0,365.0,6.2,0,-477000.0,USA,American,English
1933-01-01,65.0,89.0,24.0,45.0,610.0,2300000.0,Comedy|Musical|Romance,42nd Street ,7921,995,http://www.imdb.com/title/tt0024034/?ref_=fn_tt_tt_1,97.0,English,USA,Unrated,439000.0,1933.0,105.0,7.7,439,1861000.0,USA,American,English
2014-01-01,140.0,52.0,0.0,0.0,8.0,48468407.0,Documentary,Rise of the Entrepreneur: The Search for a Better Way ,78,10,http://www.imdb.com/title/tt4273494/?ref_=fn_tt_tt_1,10.0,English,USA,G,450000.0,2014.0,2.0,8.2,460,48018407.0,USA,American,English
1990-01-01,71.0,98.0,89.0,3.0,88.0,2938208.0,Comedy|Drama|Romance,Metropolitan ,7143,173,http://www.imdb.com/title/tt0100142/?ref_=fn_tt_tt_1,52.0,English,USA,PG-13,225000.0,1990.0,74.0,7.5,865,2713208.0,USA,American,English
2004-01-01,220.0,92.0,100.0,482.0,970.0,44540956.0,Comedy,Napoleon Dynamite ,161448,3950,http://www.imdb.com/title/tt0374900/?ref_=fn_tt_tt_1,1473.0,English,USA,PG,400000.0,2004.0,759.0,6.9,0,44140956.0,USA,American,English
2013-01-01,279.0,90.0,57.0,92.0,1000.0,258113.0,Crime|Drama|Thriller,Blue Ruin ,42678,1528,http://www.imdb.com/title/tt2359024/?ref_=fn_tt_tt_1,135.0,English,USA,R,1066167.0,2013.0,235.0,7.1,0,-808054.0,USA,American,English
2007-01-01,409.0,84.0,110.0,21.0,189.0,107917283.0,Horror,Paranormal Activity ,184824,330,http://www.imdb.com/title/tt1179904/?ref_=fn_tt_tt_1,1189.0,English,USA,R,15000.0,2007.0,109.0,6.3,12000,107902283.0,USA,American,English
2001-01-01,86.0,91.0,147.0,5.0,22.0,1293295.0,Documentary|Sport,Dogtown and Z-Boys ,10366,54,http://www.imdb.com/title/tt0275309/?ref_=fn_tt_tt_1,88.0,English,USA,PG-13,39752620.0,2001.0,20.0,7.7,0,-38459325.0,USA,American,English
1975-01-01,131.0,91.0,0.0,332.0,795.0,1229197.0,Adventure|Comedy|Fantasy,Monty Python and the Holy Grail ,382240,2158,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,660.0,English,UK,PG,229575.0,1975.0,561.0,8.3,14000,999622.0,UK,Foreign,English
2006-01-01,69.0,90.0,25.0,138.0,231.0,1689999.0,Drama,Quinceañera ,3675,771,http://www.imdb.com/title/tt0451176/?ref_=fn_tt_tt_1,48.0,Spanish,USA,R,400000.0,2006.0,200.0,7.1,426,1289999.0,USA,American,Foreign
2003-01-01,72.0,88.0,20.0,0.0,58.0,592014.0,Biography|Documentary,Tarnation ,5709,78,http://www.imdb.com/title/tt0390538/?ref_=fn_tt_tt_1,114.0,English,USA,Unrated,218.0,2003.0,20.0,7.2,754,591796.0,USA,American,English
2010-01-01,4.0,92.0,4.0,12.0,93.0,425899.0,Documentary,I Want Your Money ,1123,168,http://www.imdb.com/title/tt1560957/?ref_=fn_tt_tt_1,31.0,English,USA,PG,400000.0,2010.0,31.0,5.1,638,25899.0,USA,American,English
1981-01-01,203.0,82.0,385.0,22.0,48.0,126387.0,Horror,The Beyond ,14985,123,http://www.imdb.com/title/tt0082307/?ref_=fn_tt_tt_1,253.0,Italian,Italy,X,400000.0,1981.0,22.0,6.9,2000,-273613.0,Italy,Foreign,Foreign
2008-01-01,148.0,101.0,12.0,149.0,642.0,80276912.0,Comedy|Romance,What Happens in Vegas ,140740,1026,http://www.imdb.com/title/tt1033643/?ref_=fn_tt_tt_1,151.0,English,USA,PG-13,35000000.0,2008.0,171.0,6.1,0,45276912.0,USA,American,English
2005-01-01,80.0,80.0,3.0,39.0,108.0,48468407.0,Horror|Thriller,The Dark Hours ,4788,272,http://www.imdb.com/title/tt0402249/?ref_=fn_tt_tt_1,52.0,English,Canada,R,500000.0,2005.0,64.0,6.1,166,47968407.0,Canada,Foreign,English
1985-01-01,46.0,97.0,350.0,33.0,114.0,48468407.0,Comedy|Drama|Romance,My Beautiful Laundrette ,10577,260,http://www.imdb.com/title/tt0091578/?ref_=fn_tt_tt_1,64.0,English,UK,R,650000.0,1985.0,61.0,6.9,0,47818407.0,UK,Foreign,English
2002-01-01,8.0,84.0,0.0,36.0,169.0,25918.0,Drama|Horror|Mystery|Thriller,Fabled ,191,312,http://www.imdb.com/title/tt0299863/?ref_=fn_tt_tt_1,10.0,English,USA,R,39752620.0,2002.0,80.0,5.8,7,-39726702.0,USA,American,English
2004-01-01,10.0,97.0,0.0,83.0,918.0,48468407.0,Drama|Thriller,Show Me ,369,1163,http://www.imdb.com/title/tt0414510/?ref_=fn_tt_tt_1,5.0,French,Canada,R,900000.0,2004.0,100.0,6.0,12,47568407.0,Canada,Foreign,Foreign
1972-01-01,76.0,91.0,0.0,92.0,440.0,48468407.0,Drama,Cries & Whispers ,19964,809,http://www.imdb.com/title/tt0069467/?ref_=fn_tt_tt_1,197.0,Swedish,Sweden,R,400000.0,1972.0,132.0,8.2,0,48068407.0,Sweden,Foreign,Foreign
1997-01-01,43.0,86.0,3.0,513.0,643.0,617172.0,Documentary,Trekkies ,4407,2864,http://www.imdb.com/title/tt0120370/?ref_=fn_tt_tt_1,75.0,English,USA,PG,375000.0,1997.0,606.0,7.0,672,242172.0,USA,American,English
1929-01-01,36.0,100.0,4.0,4.0,77.0,2808000.0,Musical|Romance,The Broadway Melody ,4546,109,http://www.imdb.com/title/tt0019729/?ref_=fn_tt_tt_1,71.0,English,USA,Passed,379000.0,1929.0,28.0,6.3,167,2429000.0,USA,American,English
1981-01-01,304.0,96.0,0.0,58.0,634.0,48468407.0,Fantasy|Horror,The Evil Dead ,141219,813,http://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1,740.0,English,USA,NC-17,375000.0,1981.0,66.0,7.6,12000,48093407.0,USA,American,English
2012-01-01,279.0,89.0,33.0,118.0,470.0,12843.0,Horror|Thriller,Maniac ,27297,1233,http://www.imdb.com/title/tt2103217/?ref_=fn_tt_tt_1,131.0,English,France,Not Rated,6000000.0,2012.0,378.0,6.1,0,-5987157.0,France,Foreign,English
2005-01-01,110.0,88.0,30.0,0.0,15.0,1523883.0,Documentary|Sport,Murderball ,9037,15,http://www.imdb.com/title/tt0436613/?ref_=fn_tt_tt_1,70.0,English,USA,R,1750211.0,2005.0,0.0,7.8,0,-226328.0,USA,American,English
1987-01-01,40.0,90.0,44.0,93.0,615.0,4000000.0,Action|Drama,American Ninja 2: The Confrontation ,6046,872,http://www.imdb.com/title/tt0092548/?ref_=fn_tt_tt_1,46.0,English,USA,R,350000.0,1987.0,96.0,4.7,583,3650000.0,USA,American,English
2005-01-01,45.0,90.0,0.0,0.0,0.0,84689.0,Documentary,51 Birch Street ,695,0,http://www.imdb.com/title/tt0468442/?ref_=fn_tt_tt_1,16.0,English,Germany,Unrated,39752620.0,2005.0,0.0,7.5,70,-39667931.0,Germany,Foreign,English
1978-01-01,318.0,101.0,0.0,598.0,2000.0,47000000.0,Horror|Thriller,Halloween ,157863,4400,http://www.imdb.com/title/tt0077651/?ref_=fn_tt_tt_1,1191.0,English,USA,R,300000.0,1978.0,742.0,7.9,12000,46700000.0,USA,American,English
1957-01-01,177.0,96.0,0.0,253.0,359.0,48468407.0,Crime|Drama,12 Angry Men ,447785,1433,http://www.imdb.com/title/tt0050083/?ref_=fn_tt_tt_1,888.0,English,USA,Not Rated,350000.0,1957.0,259.0,8.9,40000,48118407.0,USA,American,English
1934-01-01,124.0,65.0,964.0,21.0,380.0,48468407.0,Comedy|Romance,It Happened One Night ,64888,540,http://www.imdb.com/title/tt0025316/?ref_=fn_tt_tt_1,235.0,English,USA,Unrated,325000.0,1934.0,114.0,8.2,0,48143407.0,USA,American,English
2009-01-01,211.0,94.0,252.0,14.0,47.0,110197.0,Drama|Thriller,Dogtooth ,44864,126,http://www.imdb.com/title/tt1379182/?ref_=fn_tt_tt_1,170.0,Greek,Greece,Unrated,39752620.0,2009.0,37.0,7.3,13000,-39642423.0,Greece,Foreign,Foreign
2003-01-01,26.0,112.0,2.0,321.0,786.0,7707563.0,Biography|Documentary|Music,Tupac: Resurrection ,7687,2638,http://www.imdb.com/title/tt0343121/?ref_=fn_tt_tt_1,32.0,English,USA,R,39752620.0,2003.0,633.0,8.0,0,-32045057.0,USA,American,English
1999-01-01,64.0,102.0,149.0,276.0,409.0,1281176.0,Comedy|Drama,Tumbleweeds ,2932,1986,http://www.imdb.com/title/tt0161023/?ref_=fn_tt_tt_1,73.0,English,USA,PG-13,312000.0,1999.0,277.0,6.7,121,969176.0,USA,American,English
1995-01-01,56.0,98.0,10.0,912.0,10000.0,16115878.0,Action|Fantasy|Horror|Mystery|Thriller,The Prophecy ,24438,13433,http://www.imdb.com/title/tt0114194/?ref_=fn_tt_tt_1,194.0,English,USA,R,8000000.0,1995.0,1000.0,6.6,0,8115878.0,USA,American,English
1996-01-01,29.0,91.0,82.0,8.0,75.0,1652472.0,Comedy|Romance,When the Cat's Away ,2843,102,http://www.imdb.com/title/tt0115856/?ref_=fn_tt_tt_1,25.0,French,France,R,300000.0,1996.0,9.0,6.9,166,1352472.0,France,Foreign,Foreign
2003-01-01,131.0,80.0,54.0,543.0,1000.0,2360184.0,Comedy|Drama,Pieces of April ,18035,3010,http://www.imdb.com/title/tt0311648/?ref_=fn_tt_tt_1,177.0,English,USA,PG-13,300000.0,2003.0,806.0,7.1,0,2060184.0,USA,American,English
2006-01-01,88.0,76.0,129.0,26.0,52.0,255352.0,Drama,Old Joy ,4423,132,http://www.imdb.com/title/tt0468526/?ref_=fn_tt_tt_1,57.0,English,USA,Unrated,300000.0,2006.0,44.0,6.7,594,-44648.0,USA,American,English
2008-01-01,189.0,80.0,129.0,26.0,375.0,856942.0,Drama,Wendy and Lucy ,12241,460,http://www.imdb.com/title/tt1152850/?ref_=fn_tt_tt_1,112.0,English,USA,R,200000.0,2008.0,44.0,7.1,0,656942.0,USA,American,English
2010-01-01,20.0,88.0,5.0,301.0,795.0,48468407.0,Drama,3 Backyards ,554,1884,http://www.imdb.com/title/tt1314190/?ref_=fn_tt_tt_1,23.0,English,USA,R,300000.0,2010.0,659.0,5.2,92,48168407.0,USA,American,English
1965-01-01,96.0,110.0,0.0,0.0,710.0,48468407.0,Crime|Drama|Romance,Pierrot le Fou ,19386,967,http://www.imdb.com/title/tt0059592/?ref_=fn_tt_tt_1,74.0,French,France,Not Rated,300000.0,1965.0,257.0,7.7,2000,48168407.0,France,Foreign,Foreign
2005-01-01,27.0,104.0,0.0,645.0,2.0,32631.0,Documentary,Sisters in Law ,291,2,http://www.imdb.com/title/tt0474361/?ref_=fn_tt_tt_1,8.0,English,Cameroon,Not Rated,39752620.0,2005.0,0.0,7.5,50,-39719989.0,Cameroon,Foreign,English
1964-01-01,24.0,95.0,0.0,87.0,581.0,12438.0,Drama|Romance,Nothing But a Man ,891,835,http://www.imdb.com/title/tt0058414/?ref_=fn_tt_tt_1,26.0,English,USA,Not Rated,160000.0,1964.0,99.0,8.1,363,-147562.0,USA,American,English
1997-01-01,16.0,94.0,37.0,104.0,318.0,40542.0,Drama|Romance,"First Love, Last Rites ",294,751,http://www.imdb.com/title/tt0128214/?ref_=fn_tt_tt_1,16.0,English,USA,R,300000.0,1997.0,157.0,5.5,26,-259458.0,USA,American,English
2004-01-01,13.0,109.0,3.0,25.0,54.0,5199.0,Drama|Sport,Fighting Tommy Riley ,720,185,http://www.imdb.com/title/tt0366444/?ref_=fn_tt_tt_1,23.0,English,USA,R,200000.0,2004.0,53.0,6.6,30,-194801.0,USA,American,English
2009-01-01,8.0,90.0,0.0,32.0,502.0,48468407.0,Action|Thriller,Royal Kill ,476,689,http://www.imdb.com/title/tt0421237/?ref_=fn_tt_tt_1,18.0,English,USA,PG-13,350000.0,2009.0,119.0,3.2,53,48118407.0,USA,American,English
2007-01-01,156.0,133.0,278.0,107.0,5000.0,24343673.0,Drama|Fantasy|Musical|Romance,Across the Universe ,91863,5405,http://www.imdb.com/title/tt0445922/?ref_=fn_tt_tt_1,524.0,English,USA,PG-13,45000000.0,2007.0,117.0,7.4,14000,-20656327.0,USA,American,English
1975-01-01,164.0,80.0,43.0,668.0,13000.0,48468407.0,Action|Comedy|Sci-Fi|Sport,Death Race 2000 ,19875,14950,http://www.imdb.com/title/tt0072856/?ref_=fn_tt_tt_1,147.0,English,USA,R,300000.0,1975.0,926.0,6.2,0,48168407.0,USA,American,English
2014-01-01,10.0,95.0,0.0,309.0,685.0,2468.0,Thriller,Locker 13 ,241,2048,http://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,5.0,English,USA,R,300000.0,2014.0,665.0,4.8,261,-297532.0,USA,American,English
1990-01-01,1.0,94.0,0.0,87.0,156.0,48468407.0,Horror,Midnight Cabaret ,47,544,http://www.imdb.com/title/tt0100146/?ref_=fn_tt_tt_1,4.0,English,USA,R,39752620.0,1990.0,102.0,4.5,4,8715787.0,USA,American,English
2010-01-01,8.0,98.0,3.0,248.0,500.0,48468407.0,Comedy|Drama|Romance,Anderson's Cross ,95,1545,http://www.imdb.com/title/tt0393049/?ref_=fn_tt_tt_1,7.0,English,USA,R,300000.0,2010.0,317.0,7.2,7,48168407.0,USA,American,English
2015-01-01,9.0,98.0,77.0,0.0,19.0,48468407.0,Drama|Musical|Romance,Bizarre ,569,19,http://www.imdb.com/title/tt3904272/?ref_=fn_tt_tt_1,1.0,English,France,Unrated,500000.0,2015.0,0.0,4.3,114,47968407.0,France,Foreign,English
1981-01-01,78.0,96.0,5.0,180.0,431.0,48468407.0,Horror|Mystery,Graduation Day ,1905,1228,http://www.imdb.com/title/tt0082467/?ref_=fn_tt_tt_1,58.0,English,USA,R,250000.0,1981.0,338.0,4.5,249,48218407.0,USA,American,English
2011-01-01,131.0,97.0,19.0,313.0,778.0,48468407.0,Comedy|Crime|Drama|Horror|Mystery|Thriller,Some Guy Who Kills People ,4550,2515,http://www.imdb.com/title/tt1568341/?ref_=fn_tt_tt_1,58.0,English,USA,R,300000.0,2011.0,456.0,6.4,0,48168407.0,USA,American,English
2012-01-01,286.0,90.0,25.0,235.0,601.0,318622.0,Biography|Crime|Drama|Thriller,Compliance ,24668,1734,http://www.imdb.com/title/tt1971352/?ref_=fn_tt_tt_1,175.0,English,USA,R,270000.0,2012.0,260.0,6.4,0,48622.0,USA,American,English
1997-01-01,147.0,113.0,0.0,781.0,13000.0,12006514.0,Comedy|Drama|Romance,Chasing Amy ,114070,15765,http://www.imdb.com/title/tt0118842/?ref_=fn_tt_tt_1,500.0,English,USA,R,250000.0,1997.0,1000.0,7.3,0,11756514.0,USA,American,English
